SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LANDAREA_AVG,LIVINGAREA_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,LANDAREA_MODE,LIVINGAREA_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,LANDAREA_MEDI,LIVINGAREA_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_TYPE_SUITE_Children,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Other_A,NAME_TYPE_SUITE_Other_B,"NAME_TYPE_SUITE_Spouse, partner",NAME_TYPE_SUITE_Unaccompanied,NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_Co-op apartment,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,WEEKDAY_APPR_PROCESS_START_FRIDAY,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,HOUSETYPE_MODE_block of flats,HOUSETYPE_MODE_specific housing,HOUSETYPE_MODE_terraced house,WALLSMATERIAL_MODE_Block,WALLSMATERIAL_MODE_Mixed,WALLSMATERIAL_MODE_Monolithic,WALLSMATERIAL_MODE_Others,WALLSMATERIAL_MODE_Panel,"WALLSMATERIAL_MODE_Stone, brick",WALLSMATERIAL_MODE_Wooden
175121,0,0,1,0,1,0,297000.0,835380.0,40320.0,675000.0,0.01885,-8618,-1786,-7244.0,-1279,1,1,0,1,1,0,1.0,2,2,16,0,0,0,0,0,0,0.1921774608295743,0.546992884637142,0.1986200451074864,0.1856,0.1242,0.9896,0.2,0.1724,0.3333,0.0528,0.1932,0.0,0.1891,0.1289,0.9896,0.2014,0.1724,0.3333,0.0541,0.2012,0.0,0.1874,0.1242,0.9896,0.2,0.1724,0.3333,0.0538,0.1966,0.0,0.1519,0,0.0,0.0,0.0,0.0,-829.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
427864,0,0,1,0,1,0,180000.0,472500.0,37462.5,472500.0,0.026392,-8951,-1149,-7351.0,-1561,1,1,0,1,0,0,1.0,2,2,10,0,0,0,0,0,0,0.0894737328504823,0.6112626359925103,0.5602843280409464,0.4351,0.2793,0.9911,0.46,0.4138,0.3542,0.3719,0.488,0.0785,0.0525,0.0282,0.9846,0.0,0.0345,0.3333,0.0474,0.0548,0.0227,0.4393,0.2793,0.9911,0.46,0.4138,0.3542,0.3783,0.4967,0.0801,0.0603,0,0.0,0.0,0.0,0.0,-800.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
430640,0,0,1,1,0,1,135000.0,314055.0,21375.0,238500.0,0.02461,-8750,-1589,-3451.0,-1381,1,1,0,1,0,0,3.0,2,2,14,0,0,0,0,0,0,0.1350084629581937,0.5156430318320591,0.5046813193144684,0.1485,0.0728,0.9821,0.0,0.0345,0.1667,0.0276,0.0412,0.1271,0.1513,0.0755,0.9821,0.0,0.0345,0.1667,0.0283,0.0429,0.1346,0.1499,0.0728,0.9821,0.0,0.0345,0.1667,0.0281,0.0419,0.1298,0.0729,0,0.0,0.0,0.0,0.0,-1321.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
229247,0,0,1,1,0,1,225000.0,797557.5,26487.0,688500.0,0.020713,-19506,-524,-7400.0,-2896,1,1,0,1,0,0,2.0,3,2,14,0,0,0,0,0,0,0.3413396081863769,0.1461172810714205,0.646329897706246,0.1237,0.0899,0.9806,0.0,0.069,0.1667,0.0485,0.073,0.0,0.1261,0.0933,0.9806,0.0,0.069,0.1667,0.0496,0.076,0.0,0.1249,0.0899,0.9806,0.0,0.069,0.1667,0.0493,0.0743,0.0,0.0653,0,0.0,0.0,0.0,0.0,-2363.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
119822,1,0,1,1,1,0,225000.0,270000.0,21775.5,270000.0,0.014464,-12390,-333,-4173.0,-4146,1,1,1,1,0,0,1.0,2,2,5,0,0,0,1,1,0,0.0475916911186357,0.0046353272365434,0.2127563054543414,0.0928,0.1091,0.993,0.0,0.2069,0.1667,0.0873,0.0836,0.0,0.0945,0.1132,0.993,0.0,0.2069,0.1667,0.0893,0.0871,0.0,0.0937,0.1091,0.993,0.0,0.2069,0.1667,0.0888,0.0851,0.0,0.0755,0,0.0,0.0,0.0,0.0,-177.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
145632,0,0,0,0,0,3,135000.0,533304.0,22725.0,405000.0,0.007114,-14653,-440,-8121.0,-1699,1,1,0,1,1,0,5.0,2,2,14,0,0,0,0,0,0,0.6524902036279089,0.372708234649406,0.5370699579791587,0.0639,0.0031,0.9757,0.0,0.1379,0.125,0.1221,0.047,0.0104,0.0651,0.0032,0.9757,0.0,0.1379,0.125,0.1249,0.049,0.011,0.0645,0.0031,0.9757,0.0,0.1379,0.125,0.1243,0.0478,0.0106,0.0392,0,6.0,0.0,6.0,0.0,-2872.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
230065,0,0,0,0,1,0,112500.0,738171.0,43290.0,684000.0,0.008068,-19146,-5824,-8623.0,-2683,1,1,0,1,0,0,2.0,3,3,7,0,0,0,0,0,0,0.5015519389126565,0.3707369120750738,0.6801388218428291,0.0825,0.0611,0.9791,0.0,0.1379,0.1667,0.0212,0.0655,0.0,0.084,0.0634,0.9791,0.0,0.1379,0.1667,0.0217,0.0683,0.0,0.0833,0.0611,0.9791,0.0,0.1379,0.1667,0.0216,0.0667,0.0,0.0672,0,0.0,0.0,0.0,0.0,-326.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
357781,0,0,0,1,0,0,405000.0,2044048.5,54049.5,1827000.0,0.032561,-21574,-2268,-3484.0,-4976,1,1,0,1,0,0,2.0,1,1,20,0,0,0,0,0,0,0.8645558889267299,0.6437552420671259,0.6161216908872079,0.3216,0.1173,0.997,0.24,0.1034,0.625,0.0228,0.2687,0.0317,0.3277,0.1217,0.997,0.2417,0.1034,0.625,0.0233,0.28,0.0335,0.3248,0.1173,0.997,0.24,0.1034,0.625,0.0232,0.2735,0.0323,0.2238,0,0.0,0.0,0.0,0.0,-948.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
147052,0,0,0,0,0,0,247500.0,450000.0,43839.0,450000.0,0.006233,-18096,-8061,-7031.0,-1605,1,1,0,1,1,0,2.0,2,2,9,0,0,0,0,0,0,0.7105727846521624,0.6968800136884634,0.3185955240537633,0.0691,0.0665,0.9752,0.0,0.1034,0.1667,0.0496,0.0346,0.0022,0.0704,0.069,0.9752,0.0,0.1034,0.1667,0.0507,0.036,0.0023,0.0697,0.0665,0.9752,0.0,0.1034,0.1667,0.0504,0.0352,0.0022,0.0412,0,0.0,0.0,0.0,0.0,-352.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
259826,0,0,1,0,0,0,270000.0,473760.0,51021.0,450000.0,0.010032,-12949,-830,-1884.0,-4544,1,1,0,1,1,0,2.0,2,2,14,0,0,0,0,0,0,0.5996682560183337,0.3933389295090013,0.6127042441012546,0.1108,0.1073,0.9791,0.0532,0.1838,0.2221,0.064,0.1071,0.024,0.0945,0.0593,0.9796,0.0,0.2069,0.1667,0.0452,0.0801,0.0,0.0932,0.1022,0.9796,0.0,0.2069,0.1667,0.0609,0.0886,0.0,0.1771,0,0.0,0.0,0.0,0.0,-1712.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,4.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
103795,0,0,1,0,1,0,135000.0,1185282.0,34785.0,1035000.0,0.0196889999999999,-13753,-4813,-4362.0,-1864,1,1,0,1,1,0,2.0,2,2,15,0,0,0,0,0,0,0.4262378779135873,0.4416744325384825,0.7449321846094795,0.0247,0.0011,0.9737,0.0,0.1034,0.1667,0.051,0.0483,0.0294,0.0252,0.0011,0.9737,0.0,0.1034,0.1667,0.0522,0.0503,0.0311,0.025,0.0011,0.9737,0.0,0.1034,0.1667,0.0519,0.0492,0.03,0.0444,0,7.0,0.0,7.0,0.0,-2382.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
161574,0,0,0,1,1,1,220500.0,1256400.0,44644.5,900000.0,0.04622,-10369,-1829,-4909.0,-2563,1,1,0,1,0,0,3.0,1,1,17,0,0,0,0,1,1,0.565785184403782,0.7476681391316325,0.5971924268337128,0.0082,0.0,0.9707,0.0,0.069,0.0417,0.0,0.0076,0.0,0.0084,0.0,0.9707,0.0,0.069,0.0417,0.0,0.0079,0.0,0.0083,0.0,0.9707,0.0,0.069,0.0417,0.0,0.0077,0.0,0.0059,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
199689,0,0,0,0,1,0,225000.0,276277.5,13419.0,238500.0,0.072508,-19640,365243,-5886.0,-3177,1,0,0,1,1,0,2.0,1,1,9,0,0,0,0,0,0,0.6718568003171684,0.6584625899936527,0.7267112092725122,0.1969,0.0997,0.9811,0.32,0.1379,0.4583,0.0,0.1893,0.0066,0.2006,0.1035,0.9811,0.3222,0.1379,0.4583,0.0,0.1973,0.0069999999999999,0.1988,0.0997,0.9811,0.32,0.1379,0.4583,0.0,0.1927,0.0068,0.1504,0,0.0,0.0,0.0,0.0,-799.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
355448,1,1,0,0,1,1,180000.0,337500.0,16875.0,337500.0,0.032561,-15990,-426,-6069.0,-3845,1,1,0,1,1,0,2.0,1,1,17,0,0,0,0,0,0,0.8026428488097851,0.6010151485582824,0.1714683668967994,0.1021,0.1084,0.9771,0.0,0.1724,0.1667,0.0827,0.0862,0.0,0.104,0.1125,0.9772,0.0,0.1724,0.1667,0.0846,0.0898,0.0,0.1031,0.1084,0.9771,0.0,0.1724,0.1667,0.0841,0.0877,0.0,0.0765,0,0.0,0.0,0.0,0.0,-348.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
157905,0,1,0,1,1,0,270000.0,810000.0,40500.0,810000.0,0.025164,-17648,-567,-7514.0,-1186,1,1,0,1,0,0,2.0,2,2,16,0,0,0,0,0,0,0.8249216747587994,0.6588903088251123,0.6212263380626669,0.1845,0.1355,0.993,0.22,0.1897,0.3542,0.0208,0.1942,0.0727,0.1712,0.1122,0.9896,0.2014,0.1724,0.3333,0.0,0.1784,0.0201,0.1863,0.1355,0.993,0.22,0.1897,0.3542,0.0211,0.1977,0.0742,0.1981,0,8.0,0.0,7.0,0.0,-1011.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
226152,0,0,0,1,1,0,157500.0,481500.0,21339.0,481500.0,0.0088659999999999,-18726,-8061,-9441.0,-2259,1,1,0,1,0,0,2.0,2,2,17,0,0,0,0,0,0,0.8887695193572873,0.7569979837904397,0.7309873696832169,0.1649,0.1447,0.9866,0.16,0.1379,0.375,0.1055,0.178,0.0,0.1681,0.1501,0.9866,0.1611,0.1379,0.375,0.1079,0.1854,0.0,0.1665,0.1447,0.9866,0.16,0.1379,0.375,0.1073,0.1812,0.0,0.1422,0,0.0,0.0,0.0,0.0,-2622.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
384309,0,0,0,1,0,0,292500.0,203760.0,21006.0,180000.0,0.018634,-9927,-353,-8130.0,-2596,1,1,0,1,0,0,1.0,2,2,14,0,0,0,0,0,0,0.3356767955840423,0.4062886436264017,0.5100895276257282,0.0928,0.0,0.9762,0.0,0.2069,0.1667,0.0931,0.0794,0.0,0.0945,0.0,0.9762,0.0,0.2069,0.1667,0.0953,0.0827,0.0,0.0937,0.0,0.9762,0.0,0.2069,0.1667,0.0947,0.0808,0.0,0.0693,0,1.0,1.0,1.0,0.0,-1183.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
149978,0,0,0,0,1,0,117000.0,202500.0,19854.0,202500.0,0.018209,-25011,365243,-2996.0,-2805,1,0,0,1,0,0,2.0,3,3,10,0,0,0,0,0,0,0.7796151376435321,0.5198908804950241,0.4311917977993083,0.1,0.09,0.9796,0.0,0.2069,0.1667,0.0753,0.087,0.026,0.1019,0.0934,0.9796,0.0,0.2069,0.1667,0.077,0.0906,0.0275,0.101,0.09,0.9796,0.0,0.2069,0.1667,0.0766,0.0885,0.0265,0.0795,0,0.0,0.0,0.0,0.0,-962.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
357823,0,0,0,0,1,0,157500.0,755190.0,33394.5,675000.0,0.010006,-21792,365243,-9802.0,-1226,1,0,0,1,0,0,1.0,2,2,12,0,0,0,0,0,0,0.4469233869099668,0.6513659105942642,0.6722428897082422,0.0155,0.0196,0.9901,0.0,0.0345,0.2083,0.3153,0.0213,0.014,0.0158,0.0203,0.9901,0.0,0.0345,0.2083,0.3225,0.0221,0.0148,0.0156,0.0196,0.9901,0.0,0.0345,0.2083,0.3208,0.0216,0.0143,0.0373,0,1.0,1.0,1.0,1.0,-620.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
295424,0,0,1,1,1,1,382500.0,1006920.0,51543.0,900000.0,0.010643,-12750,-425,-7741.0,-4862,1,1,0,1,0,0,3.0,2,2,12,0,1,1,0,0,0,0.158542941669197,0.5645803775482221,0.434733248750173,0.1031,0.1131,0.9767,0.0,0.2069,0.1667,0.0617,0.0903,0.0,0.105,0.1174,0.9767,0.0,0.2069,0.1667,0.0631,0.094,0.0,0.1041,0.1131,0.9767,0.0,0.2069,0.1667,0.0628,0.0919,0.0,0.0768,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
212001,0,0,0,1,0,0,292500.0,1125000.0,32895.0,1125000.0,0.010032,-10384,-865,-2259.0,-717,1,1,1,1,1,0,1.0,2,2,8,0,0,0,0,0,0,0.2793050446321281,0.1649685908723922,0.237916079507114,0.125,0.0963,0.9791,0.06,0.2069,0.2083,0.0706,0.1194,0.0257,0.0945,0.0126,0.9791,0.0,0.2069,0.1667,0.0207,0.0815,0.0,0.0937,0.1024,0.9791,0.0,0.2069,0.1667,0.071,0.0888,0.0,0.1769,0,0.0,0.0,0.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
212652,0,0,0,0,0,0,135000.0,540360.0,14382.0,427500.0,0.0084739999999999,-15038,-3330,-2844.0,-4362,1,1,0,1,0,0,2.0,2,2,15,0,0,0,0,0,0,0.2776940439219537,0.6029380383654671,0.1161249142719599,0.1433,0.1441,0.9851,0.0,0.2414,0.1667,0.0,0.1452,0.0023,0.146,0.1495,0.9851,0.0,0.2414,0.1667,0.0,0.1513,0.0025,0.1447,0.1441,0.9851,0.0,0.2414,0.1667,0.0,0.1478,0.0024,0.1147,0,0.0,0.0,0.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
170312,0,0,0,1,0,0,135000.0,917451.0,30451.5,792000.0,0.019101,-14338,-1666,-442.0,-701,1,1,0,1,0,0,1.0,2,2,14,0,0,0,0,0,0,0.4220946989070536,0.6981211563588139,0.6956219298394389,0.0619,0.0109,0.9776,0.0,0.1379,0.1667,0.0568,0.0507,0.0,0.063,0.0113,0.9777,0.0,0.1379,0.1667,0.0581,0.0528,0.0,0.0625,0.0109,0.9776,0.0,0.1379,0.1667,0.0578,0.0516,0.0,0.0445,0,0.0,0.0,0.0,0.0,-1546.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
277304,0,0,1,0,0,0,292500.0,1200744.0,31675.5,1048500.0,0.031329,-16295,-922,-6489.0,-4984,1,1,1,1,0,0,1.0,2,2,17,0,0,0,0,0,0,0.5035717115428575,0.4083580378197675,0.2721336844147212,0.2216,0.1388,0.9811,0.24,0.2069,0.3333,0.0269,0.2094,0.0,0.2258,0.1441,0.9811,0.2417,0.2069,0.3333,0.0275,0.2182,0.0,0.2238,0.1388,0.9811,0.24,0.2069,0.3333,0.0274,0.2132,0.0,0.1827,0,0.0,0.0,0.0,0.0,-6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
253128,0,0,1,0,0,0,157500.0,297130.5,15687.0,256500.0,0.014464,-14032,-499,-1422.0,-4569,1,1,0,1,0,0,1.0,2,2,10,0,0,0,1,1,0,0.3725154931764206,0.3312316505243477,0.6178261467332483,0.3588,0.0925,0.9851,0.0,0.069,0.3333,0.1174,0.1513,0.0173,0.3655,0.096,0.9851,0.0,0.069,0.3333,0.12,0.1577,0.0184,0.3622,0.0925,0.9851,0.0,0.069,0.3333,0.1194,0.154,0.0177,0.1475,0,0.0,0.0,0.0,0.0,-86.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
187130,0,0,0,1,0,0,112500.0,314055.0,16164.0,238500.0,0.0084739999999999,-10732,-110,-4560.0,-3133,1,1,0,1,0,0,2.0,2,2,17,0,0,0,0,0,0,0.3803876340329719,0.6965057223857432,0.4668640059537032,0.0825,0.0,0.9747,0.0,0.1379,0.1667,0.0697,0.0628,0.0012,0.084,0.0,0.9747,0.0,0.1379,0.1667,0.0712,0.0642,0.0,0.0833,0.0,0.9747,0.0,0.1379,0.1667,0.0709,0.064,0.0,0.0532,0,0.0,0.0,0.0,0.0,-1445.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
278845,0,0,1,0,1,0,135000.0,1078200.0,38200.5,900000.0,0.030755,-19876,-743,-7969.0,-3402,1,1,0,1,0,0,2.0,2,2,18,0,0,0,0,0,0,0.7722682015972646,0.7158253679169382,0.3312508645909018,0.1237,0.1028,0.9762,0.0,0.2069,0.1667,0.0,0.1036,0.0031,0.1261,0.1067,0.9762,0.0,0.2069,0.1667,0.0,0.1031,0.0033,0.1249,0.1028,0.9762,0.0,0.2069,0.1667,0.0,0.1055,0.0032,0.1013,0,0.0,0.0,0.0,0.0,-279.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
